,0
19817,2
19818,1
19819,2
19820,2
19821,1
19822,1
19823,1
19824,1
19825,1
19826,1
19827,2
19828,1
19829,1
19830,2
19831,1
19832,5
19833,2
19834,2
19835,2
19836,5
19837,1
19838,1
19839,5
19840,2
19841,1
19842,1
19843,1
19844,1
19845,1
19846,1
19847,1
19848,3
19849,1
19850,1
19851,1
19852,1
19853,1
19854,1
19855,2
19856,1
19857,3
19858,1
19859,1
19860,1
19861,1
19862,2
19863,1
19864,1
19865,1
19866,1
19867,1
19868,4
19869,1
19870,1
19871,2
19872,1
19873,1
19874,1
19875,1
19876,1
19877,1
19878,1
19879,1
19880,1
19881,2
19882,2
19883,1
19884,1
19885,1
19886,1
19887,1
19888,1
19889,2
19890,2
19891,3
19892,1
19893,1
19894,2
19895,3
19896,1
19897,1
19898,2
19899,1
19900,3
19901,1
19902,1
19903,1
19904,1
19905,1
19906,1
19907,1
19908,1
19909,1
19910,1
19911,1
19912,1
19913,1
19914,3
19915,1
19916,3
19917,1
19918,1
19919,9
19920,1
19921,1
19922,2
19923,1
19924,1
19925,2
19926,1
19927,2
19928,1
19929,3
19930,2
19931,1
19932,2
19933,3
19934,1
19935,2
19936,3
19937,1
19938,5
19939,8
19940,2
19941,1
19942,2
19943,1
19944,1
19945,4
19946,2
19947,1
19948,1
19949,1
19950,1
19951,2
19952,9
19953,1
19954,2
19955,2
19956,7
19957,3
19958,1
19959,2
19960,3
19961,3
19962,1
19963,1
19964,1
19965,3
19966,1
19967,4
19968,1
19969,1
19970,1
19971,1
19972,1
19973,6
19974,2
19975,2
19976,2
19977,1
19978,1
19979,4
19980,1
19981,1
19982,1
19983,3
19984,1
19985,1
19986,1
19987,1
19988,1
19989,1
19990,1
19991,1
19992,1
19993,1
19994,1
19995,2
19996,1
19997,1
19998,1
19999,1
20000,1
20001,1
20002,1
20003,1
20004,2
20005,1
20006,1
20007,1
20008,2
20009,1
20010,1
20011,1
20012,2
20013,1
20014,1
20015,1
20016,1
20017,1
20018,1
20019,2
20020,1
20021,2
20022,3
20023,5
20024,3
20025,1
20026,1
20027,2
20028,1
20029,1
20030,1
20031,1
20032,1
20033,1
20034,3
20035,1
20036,2
20037,1
20038,1
20039,1
20040,2
20041,2
20042,2
20043,1
20044,1
20045,1
20046,1
20047,1
20048,3
20049,1
20050,1
20051,1
20052,3
20053,1
20054,1
20055,2
20056,1
20057,1
20058,1
20059,1
20060,1
20061,2
20062,1
20063,1
20064,2
20065,1
20066,1
20067,1
20068,1
20069,2
20070,1
20071,7
20072,2
20073,3
20074,3
20075,1
20076,3
20077,1
20078,2
20079,1
20080,2
20081,1
20082,1
20083,4
20084,3
20085,1
20086,1
20087,5
20088,1
20089,1
20090,1
20091,1
20092,9
20093,1
20094,1
20095,1
20096,1
20097,1
20098,1
20099,1
20100,3
20101,1
20102,3
20103,1
20104,1
20105,1
20106,3
20107,2
20108,2
20109,4
20110,4
20111,1
20112,1
20113,1
20114,1
20115,1
20116,1
20117,2
20118,2
20119,1
20120,1
20121,1
20122,1
20123,4
20124,1
20125,5
20126,1
20127,1
20128,1
20129,1
20130,2
20131,1
20132,1
20133,1
20134,1
20135,2
20136,2
20137,1
20138,1
20139,1
20140,1
20141,5
20142,1
20143,1
20144,1
20145,1
20146,1
20147,1
20148,14
20149,3
20150,5
20151,1
20152,1
20153,13
20154,1
20155,1
20156,7
20157,1
20158,1
20159,1
20160,2
20161,1
20162,1
20163,2
20164,2
20165,1
20166,1
20167,1
20168,1
20169,1
20170,3
20171,1
20172,1
20173,1
20174,1
20175,3
20176,1
20177,1
20178,1
20179,1
20180,2
20181,1
20182,2
20183,1
20184,3
20185,1
20186,1
20187,1
20188,2
20189,1
20190,1
20191,1
20192,1
20193,2
20194,1
20195,1
20196,1
20197,1
20198,1
20199,1
20200,5
20201,1
20202,1
20203,1
20204,9
20205,6
20206,1
20207,1
20208,1
20209,2
20210,1
20211,1
20212,4
20213,3
20214,1
20215,4
20216,1
20217,1
20218,2
20219,3
20220,1
20221,1
20222,2
20223,2
20224,2
20225,1
20226,3
20227,1
20228,1
20229,1
20230,2
20231,1
20232,1
20233,1
20234,1
20235,1
20236,1
20237,2
20238,2
20239,1
20240,1
20241,3
20242,1
20243,1
20244,3
20245,1
20246,4
20247,8
20248,1
20249,5
20250,1
20251,1
20252,1
20253,2
20254,2
20255,1
20256,1
20257,1
20258,1
20259,1
20260,4
20261,1
20262,1
20263,3
20264,3
20265,1
20266,1
20267,1
20268,7
20269,1
20270,3
20271,1
20272,1
20273,7
20274,5
20275,1
20276,1
20277,1
20278,1
20279,1
20280,1
20281,1
20282,1
20283,1
20284,6
20285,1
20286,1
20287,1
20288,1
20289,1
20290,1
20291,1
20292,1
20293,1
20294,1
20295,1
20296,1
20297,1
20298,1
20299,2
20300,1
20301,1
20302,3
20303,5
20304,1
20305,1
20306,1
20307,1
20308,1
20309,1
20310,1
20311,1
20312,1
20313,1
20314,1
20315,1
20316,2
20317,4
20318,1
20319,2
20320,1
20321,1
20322,2
20323,2
20324,1
20325,1
20326,2
20327,6
20328,1
20329,1
20330,1
20331,1
20332,1
20333,1
20334,1
20335,1
20336,1
20337,1
20338,1
20339,2
20340,1
20341,3
20342,1
20343,1
20344,4
20345,1
20346,1
20347,2
20348,1
20349,1
20350,1
20351,3
20352,1
20353,1
20354,1
20355,1
20356,1
20357,1
20358,1
20359,1
20360,1
20361,1
20362,4
20363,2
20364,1
20365,1
20366,1
20367,1
20368,1
20369,1
20370,1
20371,1
20372,3
20373,2
20374,1
20375,1
20376,1
20377,1
20378,1
20379,1
20380,1
20381,1
20382,1
20383,1
20384,1
20385,4
20386,1
20387,1
20388,1
20389,1
20390,1
20391,1
20392,2
20393,2
20394,2
20395,1
20396,1
20397,1
20398,1
20399,1
20400,1
20401,2
20402,1
20403,1
20404,1
20405,2
20406,2
20407,2
20408,1
20409,1
20410,5
20411,1
20412,2
20413,3
20414,1
20415,1
20416,3
20417,1
20418,1
20419,1
20420,1
20421,1
20422,1
20423,4
20424,1
20425,7
20426,1
20427,1
20428,1
20429,1
20430,1
20431,1
20432,1
20433,4
20434,1
20435,1
20436,2
20437,1
20438,1
20439,1
20440,2
20441,1
20442,4
20443,1
20444,1
20445,1
20446,1
20447,2
20448,3
20449,3
20450,1
20451,5
20452,1
20453,1
20454,2
20455,1
20456,1
20457,1
20458,2
20459,1
20460,3
20461,1
20462,1
20463,1
20464,1
20465,1
20466,2
20467,8
20468,2
20469,1
20470,1
20471,2
20472,1
20473,1
20474,2
20475,1
20476,1
20477,3
20478,1
20479,1
20480,6
20481,2
20482,1
20483,1
20484,1
20485,1
20486,4
20487,1
20488,1
20489,1
20490,1
20491,1
20492,1
20493,3
20494,1
20495,1
20496,5
20497,1
20498,2
20499,1
20500,1
20501,1
20502,2
20503,1
20504,1
20505,2
20506,4
20507,1
20508,1
20509,1
20510,1
20511,1
20512,1
20513,1
20514,1
20515,1
20516,1
20517,2
20518,1
20519,1
20520,1
20521,1
20522,1
20523,12
20524,1
20525,1
20526,1
20527,5
20528,1
20529,1
20530,11
20531,1
20532,1
20533,1
20534,1
20535,1
20536,1
20537,6
20538,2
20539,1
20540,4
20541,1
20542,1
20543,2
20544,1
20545,1
20546,1
20547,2
20548,3
20549,1
20550,1
20551,1
20552,1
20553,2
20554,2
20555,1
20556,2
20557,1
20558,1
20559,1
20560,2
20561,1
20562,1
20563,1
20564,1
20565,1
20566,2
20567,1
20568,1
20569,1
20570,1
20571,1
20572,1
20573,4
20574,1
20575,1
20576,1
20577,1
20578,1
20579,2
20580,4
20581,1
20582,1
20583,1
20584,2
20585,1
20586,2
20587,1
20588,1
20589,1
20590,1
20591,1
20592,1
20593,1
20594,1
20595,4
20596,2
20597,1
20598,1
20599,1
20600,2
20601,2
20602,2
20603,1
20604,7
20605,1
20606,2
20607,1
20608,1
20609,3
20610,1
20611,1
20612,2
20613,5
20614,1
20615,2
20616,1
20617,1
20618,6
20619,4
20620,1
20621,2
20622,1
20623,1
20624,3
20625,2
20626,3
20627,2
20628,2
20629,2
20630,1
20631,1
20632,1
20633,2
20634,3
20635,2
20636,2
20637,1
20638,1
20639,1
20640,1
20641,1
20642,2
20643,5
20644,1
20645,3
20646,1
20647,1
20648,1
20649,1
20650,1
20651,2
20652,1
20653,2
20654,1
20655,1
20656,2
20657,1
20658,1
20659,1
20660,1
20661,13
20662,2
20663,1
20664,1
20665,1
20666,1
20667,2
20668,7
20669,1
20670,2
20671,1
20672,4
20673,6
20674,1
20675,5
20676,1
20677,1
20678,1
20679,1
20680,2
20681,3
20682,4
20683,4
20684,3
20685,1
20686,1
20687,2
20688,4
20689,1
20690,1
20691,1
20692,1
20693,4
20694,1
20695,1
20696,1
20697,3
20698,2
20699,2
20700,1
20701,1
20702,2
20703,1
20704,2
20705,8
20706,3
20707,1
20708,1
20709,1
20710,1
20711,1
20712,1
20713,1
20714,4
20715,3
20716,6
20717,1
20718,2
20719,1
20720,3
20721,6
20722,6
20723,2
20724,2
20725,1
20726,1
20727,1
20728,3
20729,2
20730,1
20731,3
20732,2
20733,3
20734,3
20735,1
20736,2
20737,1
20738,1
20739,1
20740,4
20741,2
20742,2
20743,2
20744,1
20745,1
20746,1
20747,2
20748,1
20749,1
20750,1
20751,1
20752,2
20753,1
20754,2
20755,1
20756,1
20757,1
20758,1
20759,1
20760,1
20761,1
20762,2
20763,1
20764,1
20765,1
20766,2
20767,1
20768,1
20769,1
20770,1
20771,1
20772,1
20773,1
20774,1
20775,2
20776,1
20777,3
20778,2
20779,1
20780,1
20781,1
20782,2
20783,1
20784,1
20785,1
20786,3
20787,1
20788,5
20789,2
20790,2
20791,4
20792,1
20793,3
20794,1
20795,3
20796,1
20797,1
20798,1
20799,1
20800,4
20801,4
20802,2
20803,2
20804,1
20805,1
20806,1
20807,1
20808,1
20809,2
20810,1
20811,1
20812,3
20813,2
20814,1
20815,1
20816,1
20817,1
20818,2
20819,1
20820,2
20821,1
20822,3
20823,1
20824,1
20825,1
20826,1
20827,1
20828,2
20829,1
20830,2
20831,1
20832,1
20833,1
20834,2
20835,1
20836,1
20837,1
20838,1
20839,1
20840,4
20841,1
20842,7
20843,1
20844,3
20845,1
20846,3
20847,1
20848,1
20849,2
20850,2
20851,3
20852,1
20853,1
20854,5
20855,2
20856,1
20857,3
20858,2
20859,1
20860,1
20861,3
20862,1
20863,1
20864,3
20865,1
20866,1
20867,1
20868,2
20869,1
20870,1
20871,1
20872,1
20873,2
20874,4
20875,2
20876,2
20877,1
20878,1
20879,2
20880,1
20881,1
20882,1
20883,2
20884,1
20885,1
20886,1
20887,2
20888,2
20889,3
20890,1
20891,1
20892,4
20893,1
20894,1
20895,1
20896,1
20897,2
20898,6
20899,3
20900,1
20901,1
20902,1
20903,1
20904,2
20905,1
20906,1
20907,2
20908,6
20909,2
20910,1
20911,1
20912,1
20913,2
20914,2
20915,2
20916,1
20917,2
20918,3
20919,1
20920,1
20921,1
20922,1
20923,2
20924,3
20925,1
20926,1
20927,1
20928,1
20929,1
20930,1
20931,2
20932,1
20933,1
20934,1
20935,1
20936,1
20937,1
20938,1
20939,1
20940,8
20941,1
20942,1
20943,1
20944,3
20945,1
20946,1
20947,1
20948,5
20949,2
20950,1
20951,1
20952,1
20953,1
20954,1
20955,1
20956,1
20957,1
20958,1
20959,3
20960,1
20961,1
20962,2
20963,3
20964,2
20965,2
20966,1
20967,1
20968,1
20969,1
20970,1
20971,1
20972,1
20973,7
20974,1
20975,1
20976,1
20977,1
20978,2
20979,1
20980,1
20981,1
20982,4
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,2
20990,1
20991,1
20992,1
20993,1
20994,8
20995,2
20996,2
20997,1
20998,1
20999,1
21000,1
21001,2
21002,1
21003,4
21004,1
21005,1
21006,1
21007,1
21008,1
21009,1
21010,1
21011,1
21012,1
21013,1
21014,2
21015,4
21016,4
21017,1
21018,2
21019,2
21020,2
21021,1
21022,1
21023,1
21024,1
21025,7
21026,1
21027,1
21028,1
21029,1
21030,1
21031,1
21032,1
21033,1
21034,1
21035,1
21036,1
21037,2
21038,1
21039,1
21040,2
21041,1
21042,2
21043,5
21044,1
21045,1
21046,1
21047,3
21048,2
21049,2
21050,1
21051,1
21052,1
21053,1
21054,1
21055,1
21056,3
21057,1
21058,1
21059,2
21060,1
21061,2
21062,1
21063,1
21064,1
21065,2
21066,1
21067,1
21068,2
21069,1
21070,1
21071,1
21072,1
21073,1
21074,1
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,2
21082,1
21083,1
21084,2
21085,1
21086,1
21087,1
21088,5
21089,5
21090,2
21091,1
21092,3
21093,1
21094,1
21095,1
21096,1
21097,2
21098,1
21099,2
21100,1
21101,1
21102,1
21103,1
21104,1
21105,1
21106,1
21107,3
21108,5
21109,2
21110,1
21111,1
21112,1
21113,1
21114,1
21115,1
21116,6
21117,1
21118,1
21119,1
21120,4
21121,1
21122,1
21123,1
21124,1
21125,2
21126,1
21127,1
21128,1
21129,1
21130,3
21131,1
21132,1
21133,4
21134,1
21135,1
21136,1
21137,1
21138,2
21139,1
21140,1
21141,1
21142,1
21143,1
21144,1
21145,2
21146,2
21147,1
21148,1
21149,1
21150,1
21151,1
21152,1
21153,1
21154,1
21155,5
21156,1
21157,1
21158,4
21159,2
21160,2
21161,1
21162,1
21163,1
21164,1
21165,1
21166,3
21167,1
21168,1
21169,4
21170,1
21171,1
21172,1
21173,1
21174,1
21175,1
21176,1
21177,1
21178,1
21179,1
21180,1
21181,1
21182,1
21183,1
21184,10
21185,2
21186,1
21187,1
21188,1
21189,1
21190,1
21191,1
21192,1
21193,1
21194,2
21195,8
21196,4
21197,1
21198,1
21199,1
21200,4
21201,1
21202,1
21203,2
21204,4
21205,1
21206,1
21207,1
21208,1
21209,2
21210,1
21211,1
21212,1
21213,5
21214,2
21215,1
21216,1
21217,3
21218,1
21219,1
21220,2
21221,4
21222,1
21223,1
21224,3
21225,1
21226,1
21227,6
21228,1
21229,1
21230,15
21231,1
21232,1
21233,1
21234,2
21235,1
21236,1
21237,2
21238,1
21239,1
21240,6
21241,1
21242,1
21243,1
21244,3
21245,1
21246,1
21247,1
21248,1
21249,1
21250,1
21251,1
21252,2
21253,1
21254,1
21255,1
21256,1
21257,1
21258,1
21259,3
21260,1
21261,1
21262,1
21263,1
21264,1
21265,1
21266,1
21267,1
21268,5
21269,8
21270,1
21271,1
21272,1
21273,1
21274,2
21275,5
21276,2
21277,1
21278,1
21279,1
21280,1
21281,2
21282,1
21283,2
21284,2
21285,3
21286,1
21287,3
21288,1
21289,7
21290,1
21291,1
21292,1
21293,1
21294,1
21295,1
21296,3
21297,2
21298,2
21299,1
21300,1
21301,1
21302,1
21303,6
21304,1
21305,1
21306,2
21307,3
21308,1
21309,1
21310,1
21311,1
21312,3
21313,1
21314,3
21315,5
21316,1
21317,1
21318,1
21319,1
21320,1
21321,1
21322,1
21323,3
21324,1
21325,1
21326,2
21327,1
21328,1
21329,1
21330,2
21331,1
21332,9
21333,1
21334,1
21335,1
21336,2
21337,1
21338,4
21339,1
21340,1
21341,1
21342,3
21343,1
21344,3
21345,3
21346,1
21347,1
21348,1
21349,1
21350,8
21351,1
21352,1
21353,1
21354,2
21355,1
21356,4
21357,7
21358,1
21359,1
21360,1
21361,1
21362,1
21363,1
21364,2
21365,1
21366,1
21367,1
21368,1
21369,1
21370,1
21371,1
21372,1
21373,1
21374,1
21375,2
21376,1
21377,1
21378,1
21379,1
21380,1
21381,1
21382,2
21383,5
21384,1
21385,2
21386,1
21387,1
21388,2
21389,1
21390,1
21391,1
21392,1
21393,4
21394,1
21395,1
21396,1
21397,1
21398,2
21399,3
21400,3
21401,1
21402,1
21403,1
21404,1
21405,1
21406,1
21407,3
21408,8
21409,2
21410,3
21411,1
21412,1
21413,1
21414,2
21415,1
21416,3
21417,2
21418,1
21419,3
21420,3
21421,1
21422,1
21423,2
21424,7
21425,1
21426,1
21427,1
21428,1
21429,3
21430,1
21431,1
21432,1
21433,3
21434,1
21435,1
21436,1
21437,2
21438,1
21439,3
21440,1
21441,4
21442,1
21443,1
21444,2
21445,1
21446,1
21447,4
21448,1
21449,1
21450,2
21451,2
21452,1
21453,3
21454,2
21455,2
21456,3
21457,2
21458,2
21459,3
21460,1
21461,2
21462,2
21463,1
21464,1
21465,1
21466,1
21467,7
21468,1
21469,1
21470,1
21471,1
21472,1
21473,1
21474,4
21475,1
21476,3
21477,4
21478,1
21479,1
21480,1
21481,1
21482,1
21483,1
21484,1
21485,1
21486,1
21487,1
21488,1
21489,2
21490,1
21491,1
21492,2
21493,2
21494,1
21495,1
21496,4
21497,1
21498,1
21499,1
21500,1
21501,1
21502,7
21503,1
21504,2
21505,1
21506,1
21507,1
21508,1
21509,2
21510,1
21511,1
21512,3
21513,1
21514,1
21515,1
21516,1
21517,1
21518,1
21519,1
21520,1
21521,1
21522,1
21523,7
21524,1
21525,1
21526,1
21527,1
21528,2
21529,2
21530,1
21531,1
21532,1
21533,1
21534,1
21535,1
21536,1
21537,1
21538,3
21539,2
21540,1
21541,1
21542,1
21543,1
21544,1
21545,2
21546,1
21547,1
21548,2
21549,1
21550,2
21551,2
21552,2
21553,1
21554,2
21555,1
21556,3
21557,1
21558,3
21559,1
21560,1
21561,2
21562,1
21563,1
21564,1
21565,1
21566,1
21567,3
21568,3
21569,4
21570,1
21571,2
21572,2
21573,1
21574,1
21575,1
21576,2
21577,1
21578,1
21579,1
21580,1
21581,1
21582,4
21583,1
21584,1
21585,3
21586,2
21587,3
21588,1
21589,9
21590,2
21591,1
21592,1
21593,1
21594,2
21595,1
21596,2
21597,4
21598,3
21599,4
21600,1
21601,1
21602,3
21603,1
21604,1
21605,1
21606,2
21607,4
21608,1
21609,2
21610,7
21611,2
21612,4
21613,1
21614,2
21615,1
21616,1
21617,5
21618,1
21619,1
21620,3
21621,1
21622,1
21623,1
21624,3
21625,1
21626,6
21627,1
21628,1
21629,1
21630,4
21631,1
21632,1
21633,1
21634,1
21635,1
21636,2
21637,1
21638,8
21639,2
21640,2
21641,2
21642,3
21643,2
21644,2
21645,1
21646,1
21647,2
21648,1
21649,1
21650,2
21651,2
21652,1
21653,1
21654,1
21655,1
21656,1
21657,2
21658,1
21659,2
21660,1
21661,1
21662,1
21663,1
21664,1
21665,1
21666,1
21667,1
21668,1
21669,1
21670,1
21671,1
21672,1
21673,1
21674,4
21675,2
21676,1
21677,6
21678,2
21679,1
21680,1
21681,1
21682,1
21683,1
21684,4
21685,2
21686,1
21687,1
21688,3
21689,2
21690,3
21691,1
21692,6
21693,1
21694,1
21695,4
21696,1
21697,1
21698,1
21699,2
21700,4
21701,2
21702,3
21703,1
21704,1
21705,4
21706,1
21707,3
21708,1
21709,4
21710,1
21711,3
21712,1
21713,1
21714,1
21715,1
21716,1
21717,1
21718,2
21719,1
21720,1
21721,2
21722,1
21723,1
21724,2
21725,2
21726,1
21727,1
21728,1
21729,1
21730,1
21731,2
21732,1
21733,2
21734,1
21735,2
21736,1
21737,2
21738,1
21739,1
21740,1
21741,1
21742,2
21743,1
21744,1
21745,2
21746,1
21747,2
21748,1
21749,2
21750,2
21751,1
21752,7
21753,1
21754,1
21755,1
21756,2
21757,1
21758,2
21759,1
21760,2
21761,1
21762,1
21763,2
21764,1
21765,1
21766,1
21767,2
21768,1
21769,1
21770,1
21771,2
21772,4
21773,1
21774,1
21775,1
21776,1
21777,1
21778,1
21779,1
21780,1
21781,3
21782,1
21783,1
21784,1
21785,1
21786,1
21787,2
21788,1
21789,4
21790,1
21791,1
21792,12
21793,1
21794,4
21795,1
21796,1
21797,1
21798,1
21799,6
21800,1
21801,1
21802,4
21803,1
21804,1
21805,1
21806,1
21807,1
21808,1
21809,1
21810,6
21811,1
21812,2
21813,1
21814,2
21815,3
21816,2
21817,1
21818,1
21819,2
21820,1
21821,1
21822,1
21823,1
21824,1
21825,4
21826,2
21827,2
21828,3
21829,1
21830,2
21831,6
21832,1
21833,1
21834,1
21835,1
21836,1
21837,1
21838,1
21839,1
21840,1
21841,1
21842,1
21843,4
21844,1
21845,1
21846,1
21847,5
21848,1
21849,1
21850,1
21851,6
21852,1
21853,1
21854,1
21855,1
21856,1
21857,1
21858,1
21859,2
21860,2
21861,1
21862,1
21863,3
21864,4
21865,2
21866,1
21867,1
21868,1
21869,1
21870,3
21871,1
21872,1
21873,2
21874,1
21875,3
21876,3
21877,3
21878,3
21879,1
21880,1
21881,1
21882,1
21883,1
21884,4
21885,4
21886,4
21887,3
21888,4
21889,3
21890,3
21891,4
21892,4
21893,1
21894,1
21895,1
21896,1
21897,1
21898,2
21899,2
21900,1
21901,1
21902,3
21903,3
21904,1
21905,1
21906,7
21907,3
21908,1
21909,1
21910,1
21911,1
21912,1
21913,1
21914,1
21915,1
21916,1
21917,1
21918,1
21919,1
21920,1
21921,2
21922,1
21923,1
21924,1
21925,1
21926,1
21927,1
21928,5
21929,1
21930,1
21931,1
21932,4
21933,4
21934,1
21935,1
21936,1
21937,1
21938,1
21939,1
21940,1
21941,1
21942,1
21943,1
21944,2
21945,1
21946,5
21947,1
21948,1
21949,4
21950,1
21951,3
21952,1
21953,6
21954,4
21955,1
21956,1
21957,1
21958,1
21959,1
21960,1
21961,1
21962,2
21963,1
21964,6
21965,1
21966,2
21967,2
21968,2
21969,1
21970,1
21971,1
21972,1
21973,1
21974,1
21975,2
21976,1
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,8
21984,8
21985,1
21986,10
21987,1
21988,1
21989,1
21990,1
21991,2
21992,6
21993,3
21994,2
21995,1
21996,1
21997,1
21998,2
21999,1
22000,3
22001,1
22002,2
22003,1
22004,1
22005,1
22006,1
22007,3
22008,1
22009,1
22010,1
22011,1
22012,1
22013,1
22014,1
22015,1
22016,4
22017,1
22018,2
22019,1
22020,1
22021,4
22022,1
22023,3
22024,7
22025,1
22026,2
22027,1
22028,1
22029,1
22030,1
22031,3
22032,1
22033,1
22034,2
22035,2
22036,1
22037,1
22038,1
22039,1
22040,3
22041,1
22042,2
22043,6
22044,1
22045,1
22046,1
22047,1
22048,1
22049,3
22050,1
22051,1
22052,1
22053,4
22054,2
22055,1
22056,4
22057,1
22058,1
22059,1
22060,1
22061,1
22062,1
22063,1
22064,1
22065,2
22066,2
22067,1
22068,1
22069,3
22070,1
22071,1
22072,1
22073,1
22074,1
22075,3
22076,2
22077,4
22078,1
22079,2
22080,1
22081,5
22082,1
22083,2
22084,1
22085,1
22086,2
22087,3
22088,1
22089,1
22090,1
22091,1
22092,1
22093,3
22094,1
22095,1
22096,2
22097,3
22098,1
22099,1
22100,1
22101,1
22102,3
22103,2
22104,3
22105,1
22106,1
22107,8
22108,1
22109,1
22110,1
22111,1
22112,1
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,1
22121,2
22122,1
22123,3
22124,1
22125,1
22126,3
22127,5
22128,1
22129,3
22130,1
22131,1
22132,2
22133,1
22134,1
22135,1
22136,4
22137,5
22138,1
22139,6
22140,2
22141,2
22142,1
22143,1
22144,4
22145,1
22146,1
22147,1
22148,4
22149,1
22150,1
22151,1
22152,7
22153,1
22154,6
22155,1
22156,1
22157,1
22158,2
22159,1
22160,1
22161,2
22162,1
22163,1
22164,2
22165,1
22166,1
22167,2
22168,1
22169,1
22170,1
22171,1
22172,1
22173,4
22174,1
22175,2
22176,1
22177,2
22178,1
22179,1
22180,3
22181,1
22182,1
22183,1
22184,1
22185,1
22186,3
22187,1
22188,1
22189,2
22190,1
22191,1
22192,1
22193,1
22194,3
22195,3
22196,3
22197,1
22198,1
22199,1
22200,1
22201,1
22202,1
22203,1
22204,2
22205,2
22206,1
22207,4
22208,1
22209,4
22210,4
22211,1
22212,1
22213,1
22214,1
22215,2
22216,2
22217,1
22218,1
22219,1
22220,2
22221,5
22222,2
22223,1
22224,1
22225,2
22226,1
22227,1
22228,1
22229,1
22230,6
22231,2
22232,1
22233,2
22234,1
22235,2
22236,4
22237,1
22238,2
22239,4
22240,1
22241,1
22242,2
22243,1
22244,1
22245,1
22246,1
22247,1
22248,2
22249,1
22250,5
22251,5
22252,1
22253,1
22254,3
22255,1
22256,1
22257,1
22258,2
22259,1
22260,1
22261,1
22262,1
22263,1
22264,1
22265,3
22266,1
22267,3
22268,2
22269,2
22270,1
22271,1
22272,1
22273,3
22274,1
22275,1
22276,1
22277,3
22278,2
22279,3
22280,1
22281,1
22282,3
22283,1
22284,1
22285,3
22286,1
22287,1
22288,3
22289,1
22290,6
22291,1
22292,1
22293,1
22294,2
22295,1
22296,6
22297,1
22298,1
22299,1
22300,2
22301,1
22302,1
22303,1
22304,1
22305,1
22306,1
22307,1
22308,3
22309,2
22310,1
22311,7
22312,2
22313,2
22314,3
22315,1
22316,2
22317,1
22318,1
22319,1
22320,1
22321,2
22322,2
22323,1
22324,5
22325,3
22326,1
22327,3
22328,1
22329,1
22330,1
22331,1
22332,1
22333,1
22334,3
22335,1
22336,1
22337,2
22338,1
22339,2
22340,2
22341,1
22342,3
22343,1
22344,1
22345,2
22346,3
22347,1
22348,1
22349,1
22350,1
22351,1
22352,1
22353,1
22354,1
22355,1
22356,1
22357,1
22358,2
22359,1
22360,1
22361,1
22362,2
22363,1
22364,2
22365,2
22366,1
22367,1
22368,1
22369,1
22370,2
22371,1
22372,1
22373,2
22374,1
22375,1
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,2
22383,1
22384,1
22385,1
22386,1
22387,1
22388,2
22389,1
22390,3
22391,1
22392,2
22393,1
22394,1
22395,1
22396,1
22397,1
22398,1
22399,1
22400,1
22401,1
22402,1
22403,2
22404,4
22405,1
22406,1
22407,1
22408,1
22409,1
22410,1
22411,1
22412,1
22413,2
22414,1
22415,2
22416,1
22417,1
22418,1
22419,1
22420,1
22421,2
22422,1
22423,4
22424,1
22425,1
22426,1
22427,2
22428,2
22429,2
22430,1
22431,3
22432,1
22433,1
22434,1
22435,1
22436,1
22437,1
22438,1
22439,1
22440,4
22441,1
22442,1
22443,1
22444,1
22445,2
22446,1
22447,1
22448,1
22449,1
22450,1
22451,1
22452,1
22453,1
22454,3
22455,3
22456,1
22457,1
22458,1
22459,1
22460,5
22461,2
22462,2
22463,1
22464,5
22465,3
22466,1
22467,6
22468,2
22469,1
22470,1
22471,1
22472,1
22473,1
22474,1
22475,1
22476,3
22477,1
22478,1
22479,1
22480,1
22481,1
22482,7
22483,1
22484,1
22485,1
22486,1
22487,1
22488,1
22489,3
22490,1
22491,1
22492,2
22493,1
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,1
22502,1
22503,2
22504,2
22505,1
22506,3
22507,4
22508,1
22509,3
22510,5
22511,1
22512,2
22513,5
22514,1
22515,2
22516,2
22517,1
22518,1
22519,1
22520,1
22521,1
22522,1
22523,1
22524,1
22525,1
22526,2
22527,1
22528,1
22529,1
22530,2
22531,1
22532,1
22533,1
22534,1
22535,1
22536,1
22537,1
22538,2
22539,3
22540,1
22541,1
22542,2
22543,1
22544,7
22545,1
22546,2
22547,2
22548,2
22549,1
22550,1
22551,1
22552,5
22553,2
22554,2
22555,1
22556,1
22557,2
22558,2
22559,1
22560,1
22561,2
22562,1
22563,1
22564,6
22565,1
22566,1
22567,2
22568,1
22569,1
22570,1
22571,2
22572,1
22573,3
22574,1
22575,1
22576,1
22577,3
22578,1
22579,1
22580,1
22581,4
22582,2
22583,2
22584,1
22585,1
22586,1
22587,1
22588,2
22589,1
22590,1
22591,1
22592,2
22593,1
22594,2
22595,1
22596,1
22597,7
22598,1
22599,1
22600,1
22601,1
22602,1
22603,1
22604,2
22605,2
22606,1
22607,1
22608,1
22609,1
22610,1
22611,1
22612,1
22613,1
22614,2
22615,1
